dn,P,u,v,w
7.3552e+05,1.687,0.0886,0.21698,0.071334
7.3552e+05,1.688,0.04847,0.17066,0.054184
7.3552e+05,1.685,0.08861,0.18415,0.050227
7.3552e+05,1.685,0.013442,0.19314,0.031522
7.3552e+05,1.687,0.071098,0.18745,0.021306
7.3552e+05,1.688,0.0040746,0.15113,-0.011647
7.3552e+05,1.689,0.021329,0.16911,-0.018938
7.3552e+05,1.692,0.023147,0.1934,-0.019759
7.3552e+05,1.695,0.033221,0.1796,-0.026775
7.3552e+05,1.699,0.049232,0.11105,-0.034192
7.3552e+05,1.702,0.0059874,0.18462,-0.049649
7.3552e+05,1.707,0.03377,0.17672,-0.06592
7.3552e+05,1.71,0.053816,0.14913,-0.078958
7.3552e+05,1.712,0.028698,0.1221,-0.08654
7.3552e+05,1.72,0.038476,0.15623,-0.091576
7.3552e+05,1.723,0.10249,0.15934,-0.11622
7.3552e+05,1.728,0.074779,0.15371,-0.11502
7.3552e+05,1.735,0.022609,0.11699,-0.1344
7.3552e+05,1.742,0.067093,0.10645,-0.154
7.3552e+05,1.746,0.10391,0.078979,-0.1593
7.3552e+05,1.752,0.085175,0.14727,-0.16925
7.3552e+05,1.76,0.11725,0.094858,-0.18006
7.3552e+05,1.766,0.12055,0.081594,-0.18274
7.3552e+05,1.772,0.0683,0.050778,-0.18705
7.3552e+05,1.781,0.12519,0.066097,-0.19734
7.3552e+05,1.788,0.12662,0.041018,-0.21026
7.3552e+05,1.794,0.13729,-0.044864,-0.21722
7.3552e+05,1.803,0.19424,0.037684,-0.22248
7.3552e+05,1.811,0.13484,-0.034751,-0.22551
7.3552e+05,1.819,0.19211,-0.041755,-0.22672
7.3552e+05,1.827,0.21026,-0.071576,-0.21985
7.3552e+05,1.833,0.24287,-0.054401,-0.20949
7.3552e+05,1.84,0.24862,-0.069768,-0.21293
7.3552e+05,1.85,0.2227,-0.033114,-0.20049
7.3552e+05,1.858,0.28859,-0.099212,-0.20384
7.3552e+05,1.864,0.28735,-0.12166,-0.20095
7.3552e+05,1.875,0.25362,-0.025522,-0.20337
7.3552e+05,1.886,0.26593,-0.10497,-0.19911
7.3552e+05,1.889,0.33072,-0.099377,-0.18849
7.3552e+05,1.9,0.33465,-0.13903,-0.19111
7.3552e+05,1.906,0.43579,-0.18153,-0.18283
7.3552e+05,1.913,0.32148,-0.14507,-0.17335
7.3552e+05,1.921,0.30969,-0.17972,-0.16148
7.3552e+05,1.927,0.33805,-0.16911,-0.1586
7.3552e+05,1.935,0.38725,-0.1702,-0.14153
7.3552e+05,1.943,0.31553,-0.17027,-0.13576
7.3552e+05,1.949,0.36921,-0.10073,-0.11019
7.3552e+05,1.954,0.36442,-0.16244,-0.12073
7.3552e+05,1.954,0.4001,-0.20422,-0.11107
7.3552e+05,1.958,0.38412,-0.17059,-0.10164
7.3552e+05,1.964,0.47105,-0.19101,-0.085761
7.3552e+05,1.968,0.35973,-0.20852,-0.065926
7.3552e+05,1.971,0.41245,-0.17495,-0.054532
7.3552e+05,1.971,0.40803,-0.21762,-0.030858
7.3552e+05,1.975,0.40504,-0.2213,-0.017089
7.3552e+05,1.975,0.37348,-0.23428,-0.0092437
7.3552e+05,1.976,0.42246,-0.25729,0.013832
7.3552e+05,1.979,0.46382,-0.2526,0.025076
7.3552e+05,1.982,0.44535,-0.27911,0.040286
7.3552e+05,1.979,0.45463,-0.23763,0.071384
7.3552e+05,1.979,0.46583,-0.2857,0.090617
7.3552e+05,1.977,0.4534,-0.23658,0.10945
7.3552e+05,1.977,0.41114,-0.27515,0.13531
7.3552e+05,1.971,0.44392,-0.24682,0.13764
7.3552e+05,1.964,0.4017,-0.272,0.15546
7.3552e+05,1.961,0.46788,-0.25695,0.16018
7.3552e+05,1.961,0.47044,-0.25944,0.16748
7.3552e+05,1.951,0.39825,-0.22263,0.20537
7.3552e+05,1.952,0.51947,-0.28719,0.22373
7.3552e+05,1.942,0.43633,-0.28739,0.24442
7.3552e+05,1.932,0.42135,-0.23788,0.27908
7.3552e+05,1.925,0.50888,-0.27314,0.27995
7.3552e+05,1.922,0.43657,-0.2593,0.29671
7.3552e+05,1.909,0.40334,-0.19572,0.31243
7.3552e+05,1.897,0.40075,-0.24693,0.31418
7.3552e+05,1.885,0.43413,-0.25024,0.33768
7.3552e+05,1.875,0.39409,-0.23957,0.33561
7.3552e+05,1.863,0.35222,-0.21184,0.3595
7.3552e+05,1.85,0.40814,-0.19245,0.36519
7.3552e+05,1.836,0.30604,-0.19552,0.38797
7.3552e+05,1.822,0.32308,-0.16087,0.39976
7.3552e+05,1.809,0.28733,-0.14587,0.40617
7.3552e+05,1.795,0.286,-0.11186,0.41307
7.3552e+05,1.779,0.22505,-0.13335,0.40486
7.3552e+05,1.763,0.2514,-0.1318,0.41055
7.3552e+05,1.748,0.29507,-0.10202,0.39791
7.3552e+05,1.731,0.2253,-0.048658,0.4069
7.3552e+05,1.717,0.25546,-0.1016,0.40192
7.3552e+05,1.7,0.22591,-0.09698,0.41098
7.3552e+05,1.689,0.17661,-0.056892,0.39893
7.3552e+05,1.673,0.21109,-0.034334,0.39238
7.3552e+05,1.659,0.24664,0.015142,0.38193
7.3552e+05,1.643,0.17976,-0.0089652,0.36708
7.3552e+05,1.626,0.11751,0.065402,0.36979
7.3552e+05,1.611,0.071899,0.037472,0.33399
7.3552e+05,1.596,0.068158,0.11101,0.30647
7.3552e+05,1.582,0.0054607,0.22149,0.28401
7.3552e+05,1.574,0.19983,-0.028423,-0.0041458
7.3552e+05,1.56,0.19983,-0.028423,-0.0041458
7.3552e+05,1.545,0.19983,-0.028423,-0.0041458
7.3552e+05,1.534,0.10504,0.24925,0.21876
7.3552e+05,1.527,-0.03935,0.31646,0.192
7.3552e+05,1.521,-0.025877,0.29072,0.1009
7.3552e+05,1.515,-0.20704,0.18096,0.050301
7.3552e+05,1.511,-0.20933,0.25109,0.037001
7.3552e+05,1.508,-0.26383,0.15843,-0.024832
7.3552e+05,1.505,-0.33509,0.089022,-0.0059487
7.3552e+05,1.502,-0.33157,0.017854,-0.03072
7.3552e+05,1.502,-0.29068,0.12431,-0.0024352
7.3552e+05,1.505,-0.18786,0.19133,-0.051278
7.3552e+05,1.507,-0.11786,0.23317,-0.09944
7.3552e+05,1.508,-0.072832,0.28514,-0.16019
7.3552e+05,1.513,-0.14572,0.23359,-0.21083
7.3552e+05,1.52,-0.22246,0.13333,-0.20457
7.3552e+05,1.524,-0.15116,0.22335,-0.14706
7.3552e+05,1.53,-0.21626,0.202,-0.16775
7.3552e+05,1.535,-0.2449,0.21489,-0.20786
7.3552e+05,1.542,-0.24622,0.20032,-0.23513
7.3552e+05,1.554,-0.2131,0.2343,-0.26594
7.3552e+05,1.563,-0.16217,0.19304,-0.31805
7.3552e+05,1.575,-0.22055,0.16853,-0.33203
7.3552e+05,1.59,-0.11753,0.17069,-0.36779
7.3552e+05,1.607,-0.15143,0.17583,-0.37827
7.3552e+05,1.624,-0.14065,0.14589,-0.39627
7.3552e+05,1.643,-0.13728,0.15902,-0.40598
7.3552e+05,1.653,-0.085808,0.13942,-0.43592
7.3552e+05,1.672,-0.10516,0.11987,-0.44694
7.3552e+05,1.69,-0.069286,0.13533,-0.45435
7.3552e+05,1.708,-0.049506,0.10499,-0.47646
7.3552e+05,1.729,-0.03685,0.11102,-0.48924
7.3552e+05,1.744,0.020496,0.11387,-0.49245
7.3552e+05,1.761,0.024374,0.086683,-0.50613
7.3552e+05,1.774,0.051248,0.07839,-0.5044
7.3552e+05,1.804,0.11525,0.034091,-0.51498
7.3552e+05,1.826,0.1175,0.079915,-0.51475
7.3552e+05,1.845,0.11231,0.02674,-0.51729
7.3552e+05,1.862,0.16845,0.037201,-0.50856
7.3552e+05,1.881,0.12785,0.0038813,-0.51973
7.3552e+05,1.891,0.15671,-0.033827,-0.51177
7.3552e+05,1.914,0.196,-0.0095658,-0.50475
7.3552e+05,1.932,0.20552,-0.0031398,-0.49574
7.3552e+05,1.947,0.26291,-0.020386,-0.48789
7.3552e+05,1.964,0.25271,-0.036925,-0.45777
7.3552e+05,1.974,0.26601,-0.034705,-0.43933
7.3552e+05,1.987,0.32955,-0.074933,-0.4389
7.3552e+05,2.006,0.37212,-0.11095,-0.42954
7.3552e+05,2.025,0.39014,-0.14615,-0.42268
7.3552e+05,2.029,0.4002,-0.14314,-0.3905
7.3552e+05,2.04,0.42595,-0.094053,-0.37079
7.3552e+05,2.053,0.48185,-0.13769,-0.34198
7.3552e+05,2.071,0.48585,-0.10211,-0.34861
7.3552e+05,2.084,0.45636,-0.16,-0.30437
7.3552e+05,2.092,0.5793,-0.13501,-0.30996
7.3552e+05,2.105,0.52451,-0.14101,-0.25924
7.3552e+05,2.113,0.5157,-0.042527,-0.26014
7.3552e+05,2.12,0.60326,-0.14567,-0.22509
7.3552e+05,2.118,0.61836,-0.10209,-0.19943
7.3552e+05,2.136,0.59498,-0.041939,-0.17668
7.3552e+05,2.147,0.6209,-0.13571,-0.15193
7.3552e+05,2.146,0.59363,-0.15316,-0.10847
7.3552e+05,2.158,0.64194,-0.098312,-0.092498
7.3552e+05,2.16,0.60275,-0.12415,-0.06432
7.3552e+05,2.165,0.63454,-0.11367,-0.041987
7.3552e+05,2.168,0.64773,-0.11828,-0.040645
7.3552e+05,2.171,0.6248,-0.12667,-0.022875
7.3552e+05,2.171,0.66862,-0.1334,0.0016865
7.3552e+05,2.17,0.70055,-0.22284,0.018002
7.3552e+05,2.173,0.60198,-0.16158,0.053206
7.3552e+05,2.168,0.67246,-0.1833,0.085506
7.3552e+05,2.163,0.64692,-0.16937,0.11608
7.3552e+05,2.164,0.66076,-0.14549,0.15669
7.3552e+05,2.161,0.66115,-0.18475,0.17984
7.3552e+05,2.151,0.72273,-0.15775,0.20521
7.3552e+05,2.15,0.66718,-0.16716,0.21664
7.3552e+05,2.137,0.66078,-0.25316,0.20494
7.3552e+05,2.137,0.57721,-0.17891,0.24468
7.3552e+05,2.125,0.19983,-0.028423,-0.0041458
7.3552e+05,2.113,0.66263,-0.17635,0.2976
7.3552e+05,2.106,0.63749,-0.13655,0.30509
7.3552e+05,2.092,0.56024,-0.28553,0.33543
7.3552e+05,2.089,0.56607,-0.22644,0.34607
7.3552e+05,2.076,0.57738,-0.20203,0.34924
7.3552e+05,2.056,0.58365,-0.13034,0.36596
7.3552e+05,2.046,0.5898,-0.21859,0.38267
7.3552e+05,2.03,0.54598,-0.17181,0.38826
7.3552e+05,2.019,0.515,-0.27131,0.37807
7.3552e+05,2.005,0.52666,-0.28314,0.38529
7.3552e+05,1.988,0.515,-0.11033,0.40521
7.3552e+05,1.977,0.45111,-0.20404,0.40977
7.3552e+05,1.964,0.46655,-0.25066,0.4043
7.3552e+05,1.947,0.46381,-0.20182,0.43418
7.3552e+05,1.934,0.44289,-0.14468,0.45215
7.3552e+05,1.913,0.43308,-0.20074,0.4612
7.3552e+05,1.895,0.39391,-0.16264,0.47029
7.3552e+05,1.875,0.33384,-0.23021,0.46216
7.3552e+05,1.863,0.44828,-0.10726,0.43963
7.3552e+05,1.852,0.34764,-0.20304,0.45251
7.3552e+05,1.833,0.3341,-0.21065,0.43505
7.3552e+05,1.81,0.3773,-0.1831,0.42839
7.3552e+05,1.787,0.26038,-0.18039,0.43861
7.3552e+05,1.775,0.24526,-0.17499,0.43808
7.3552e+05,1.758,0.26163,-0.175,0.42768
7.3552e+05,1.741,0.29111,-0.14876,0.41057
7.3552e+05,1.722,0.28313,-0.17305,0.3967
7.3552e+05,1.709,0.2599,-0.10015,0.37523
7.3552e+05,1.693,0.19698,-0.060844,0.36481
7.3552e+05,1.679,0.24111,-0.1004,0.36528
7.3552e+05,1.665,0.14543,-0.10742,0.34047
7.3552e+05,1.649,0.14405,-0.093233,0.32827
7.3552e+05,1.638,0.14403,-0.13223,0.32424
7.3552e+05,1.625,0.1783,-0.11742,0.29758
7.3552e+05,1.612,0.15978,-0.050042,0.28162
7.3552e+05,1.603,0.093299,-0.0083642,0.25174
7.3552e+05,1.596,0.08433,-0.10736,0.26389
7.3552e+05,1.586,0.074685,-0.0059845,0.22974
7.3552e+05,1.576,0.19983,-0.028423,-0.0041458
7.3552e+05,1.57,0.17077,0.0097003,0.20132
7.3552e+05,1.561,0.011293,-0.097845,0.16197
7.3552e+05,1.554,0.042627,0.079002,0.14204
7.3552e+05,1.547,0.19983,-0.028423,-0.0041458
7.3552e+05,1.543,0.01599,0.13299,0.13833
7.3552e+05,1.541,0.19983,-0.028423,-0.0041458
7.3552e+05,1.538,-0.0066442,0.11765,0.11291
7.3552e+05,1.53,-0.11194,0.0067738,0.11828
7.3552e+05,1.525,-0.24814,-0.015178,0.084316
7.3552e+05,1.521,-0.20869,0.09536,-0.017212
7.3552e+05,1.517,-0.22018,0.021052,-0.047531
7.3552e+05,1.515,0.19983,-0.028423,-0.0041458
7.3552e+05,1.515,-0.37537,0.085106,0.10454
7.3552e+05,1.516,-0.20668,0.054383,0.079488
7.3552e+05,1.517,-0.19947,0.10729,0.093289
7.3552e+05,1.517,-0.24904,0.1055,0.046029
7.3552e+05,1.515,-0.27245,0.11208,0.024549
7.3552e+05,1.515,-0.21974,0.073832,0.010813
7.3552e+05,1.515,-0.18329,0.14812,0.021558
7.3552e+05,1.515,-0.2366,0.15355,0.020155
7.3552e+05,1.518,-0.25371,0.21383,0.0033361
7.3552e+05,1.518,-0.32814,0.20404,-0.016298
7.3552e+05,1.521,-0.26969,0.12626,-0.028444
7.3552e+05,1.524,-0.23782,0.17916,-0.031232
7.3552e+05,1.525,-0.22939,0.24861,-0.034396
7.3552e+05,1.528,-0.18727,0.22495,-0.054234
7.3552e+05,1.531,-0.19043,0.23585,-0.073654
7.3552e+05,1.537,-0.10289,0.18379,-0.11199
7.3552e+05,1.541,-0.17191,0.29007,-0.10092
7.3552e+05,1.544,-0.094123,0.17748,-0.12819
7.3552e+05,1.549,-0.088969,0.24995,-0.11861
7.3552e+05,1.555,-0.081725,0.29355,-0.16613
7.3552e+05,1.56,-0.096707,0.28069,-0.22394
7.3552e+05,1.567,-0.13393,0.19524,-0.22069
7.3552e+05,1.572,-0.10872,0.21505,-0.22315
7.3552e+05,1.579,-0.13887,0.17831,-0.23325
7.3552e+05,1.587,-0.1664,0.17492,-0.23505
7.3552e+05,1.594,-0.074707,0.20176,-0.22673
7.3552e+05,1.599,-0.014153,0.13396,-0.23866
7.3552e+05,1.609,-0.0061489,0.099553,-0.22679
7.3552e+05,1.615,-0.0094116,0.15851,-0.2241
7.3552e+05,1.624,-0.047299,0.078579,-0.26615
7.3552e+05,1.635,0.0055073,0.18634,-0.28491
7.3552e+05,1.643,-0.056905,0.14424,-0.2802
7.3552e+05,1.65,0.0079972,0.21339,-0.28063
7.3552e+05,1.661,0.10837,0.2011,-0.30862
7.3552e+05,1.669,0.038234,0.19525,-0.31073
7.3552e+05,1.677,0.045919,0.1699,-0.27878
7.3552e+05,1.687,0.12004,0.18849,-0.2833
7.3552e+05,1.695,0.13068,0.17745,-0.28423
7.3552e+05,1.706,0.13163,0.2066,-0.28816
7.3552e+05,1.716,0.14918,0.20094,-0.28034
7.3552e+05,1.728,0.12755,0.1378,-0.29259
7.3552e+05,1.741,0.21987,0.1955,-0.29928
7.3552e+05,1.751,0.19038,0.10558,-0.29424
7.3552e+05,1.758,0.24032,0.13495,-0.28413
7.3552e+05,1.771,0.26389,0.12417,-0.29279
7.3552e+05,1.784,0.21373,0.096631,-0.29287
7.3552e+05,1.795,0.31709,0.10351,-0.2904
7.3552e+05,1.804,0.26748,0.063894,-0.29343
7.3552e+05,1.816,0.25452,0.090429,-0.30078
7.3552e+05,1.821,0.31953,0.045865,-0.29015
7.3552e+05,1.836,0.28029,0.040511,-0.28208
7.3552e+05,1.845,0.32651,0.04494,-0.28743
7.3552e+05,1.856,0.30819,-0.017418,-0.27522
7.3552e+05,1.863,0.34097,0.019454,-0.26887
7.3552e+05,1.876,0.33681,-0.028208,-0.25823
7.3552e+05,1.884,0.37297,0.029013,-0.25255
7.3552e+05,1.895,0.37821,-0.0025043,-0.25503
7.3552e+05,1.905,0.32518,-0.035553,-0.25037
7.3552e+05,1.912,0.3503,-0.048835,-0.24178
7.3552e+05,1.916,0.33624,-0.015209,-0.25126
7.3552e+05,1.921,0.27082,-0.034593,-0.23881
7.3552e+05,1.93,0.31134,-0.035412,-0.24273
7.3552e+05,1.94,0.35138,-0.062623,-0.23564
7.3552e+05,1.951,0.35025,-0.12578,-0.2237
7.3552e+05,1.957,0.37028,-0.12816,-0.21563
7.3552e+05,1.96,0.41902,-0.083292,-0.22474
7.3552e+05,1.974,0.39974,-0.093258,-0.2066
7.3552e+05,1.98,0.46703,-0.13415,-0.20277
7.3552e+05,1.985,0.43535,-0.15342,-0.19896
7.3552e+05,1.993,0.44568,-0.12376,-0.20695
7.3552e+05,2,0.4195,-0.14632,-0.2066
7.3552e+05,2.006,0.44093,-0.11548,-0.2004
7.3552e+05,2.013,0.45151,-0.13729,-0.20334
7.3552e+05,2.022,0.401,-0.14512,-0.20245
7.3552e+05,2.029,0.39499,-0.10153,-0.19502
7.3552e+05,2.035,0.38717,-0.17098,-0.19783
7.3552e+05,2.045,0.43834,-0.16629,-0.2077
7.3552e+05,2.051,0.36264,-0.16387,-0.1953
7.3552e+05,2.06,0.40994,-0.12491,-0.20456
7.3552e+05,2.063,0.43525,-0.16997,-0.19294
7.3552e+05,2.066,0.39862,-0.19765,-0.19767
7.3552e+05,2.077,0.42616,-0.2108,-0.19084
7.3552e+05,2.075,0.49469,-0.18932,-0.18186
7.3552e+05,2.086,0.47541,-0.29619,-0.18784
7.3552e+05,2.09,0.50204,-0.22793,-0.19217
7.3552e+05,2.095,0.45552,-0.20767,-0.1758
7.3552e+05,2.102,0.50995,-0.22321,-0.15317
7.3552e+05,2.103,0.54445,-0.2105,-0.15871
7.3552e+05,2.112,0.52417,-0.18882,-0.15775
7.3552e+05,2.117,0.51886,-0.3213,-0.16231
7.3552e+05,2.132,0.54446,-0.27668,-0.1386
7.3552e+05,2.133,0.50207,-0.28032,-0.11376
7.3552e+05,2.135,0.61312,-0.25008,-0.098445
7.3552e+05,2.147,0.61518,-0.26965,-0.094215
7.3552e+05,2.154,0.59611,-0.27961,-0.078063
7.3552e+05,2.163,0.53827,-0.32369,-0.072891
7.3552e+05,2.168,0.55532,-0.26566,-0.048037
7.3552e+05,2.167,0.54875,-0.24938,-0.032623
7.3552e+05,2.163,0.59983,-0.29524,-0.030441
7.3552e+05,2.168,0.56415,-0.26988,-0.012963
7.3552e+05,2.173,0.59873,-0.30444,0.016689
7.3552e+05,2.171,0.58717,-0.30955,0.022549
7.3552e+05,2.174,0.60752,-0.2644,0.035676
7.3552e+05,2.171,0.59779,-0.35132,0.052779
7.3552e+05,2.173,0.57723,-0.26714,0.09592
7.3552e+05,2.164,0.62331,-0.31681,0.10965
7.3552e+05,2.163,0.68414,-0.37489,0.147
7.3552e+05,2.158,0.67288,-0.33917,0.16194
7.3552e+05,2.148,0.58153,-0.31337,0.19084
7.3552e+05,2.145,0.59753,-0.3491,0.20453
7.3552e+05,2.14,0.5833,-0.35106,0.23927
7.3552e+05,2.131,0.58022,-0.34751,0.26308
7.3552e+05,2.117,0.60989,-0.29685,0.28319
7.3552e+05,2.115,0.58213,-0.27464,0.29544
7.3552e+05,2.102,0.5893,-0.31522,0.33236
7.3552e+05,2.084,0.5759,-0.26164,0.35813
7.3552e+05,2.077,0.67115,-0.22836,0.35878
7.3552e+05,2.072,0.58628,-0.21963,0.39135
7.3552e+05,2.054,0.55458,-0.18954,0.41125
7.3552e+05,2.04,0.534,-0.22419,0.43428
7.3552e+05,2.026,0.54229,-0.20122,0.4502
7.3552e+05,2.007,0.54589,-0.15829,0.47871
7.3552e+05,1.994,0.55998,-0.17078,0.50226
7.3552e+05,1.973,0.5573,-0.10105,0.50199
7.3552e+05,1.959,0.52643,-0.12191,0.53403
7.3552e+05,1.945,0.46317,-0.1367,0.54468
7.3552e+05,1.923,0.45711,-0.087715,0.55411
7.3552e+05,1.904,0.41927,-0.12432,0.56635
7.3552e+05,1.884,0.40817,-0.052752,0.5813
7.3552e+05,1.863,0.43076,-0.057629,0.59667
7.3552e+05,1.845,0.36364,0.009782,0.60693
7.3552e+05,1.819,0.36527,0.040504,0.63524
7.3552e+05,1.797,0.35484,0.074519,0.65629
7.3552e+05,1.785,0.32611,0.094368,0.65738
7.3552e+05,1.767,0.32237,0.078088,0.66806
7.3552e+05,1.736,0.25886,0.11609,0.66864
7.3552e+05,1.711,0.20853,0.076993,0.68563
7.3552e+05,1.69,0.16663,0.13152,0.69443
7.3552e+05,1.669,0.10313,0.28205,0.6347
7.3552e+05,1.644,0.17105,0.28029,0.58331
7.3552e+05,1.621,0.19983,-0.028423,-0.0041458
7.3552e+05,1.607,0.19983,-0.028423,-0.0041458
7.3552e+05,1.581,0.092323,0.27352,0.66174
7.3552e+05,1.556,0.21191,0.31887,0.496
7.3552e+05,1.531,-0.051666,0.37738,0.38877
7.3552e+05,1.509,0.19983,-0.028423,-0.0041458
7.3552e+05,1.482,0.19983,-0.028423,-0.0041458
7.3552e+05,1.453,0.0057191,0.33479,0.50417
7.3552e+05,1.437,-0.076281,0.44594,0.48075
7.3552e+05,1.419,-0.11153,0.41222,0.50129
7.3552e+05,1.4,-0.10119,0.40905,0.54757
7.3552e+05,1.382,-0.10101,0.37912,0.48326
7.3552e+05,1.364,-0.14068,0.3613,0.43198
7.3552e+05,1.343,-0.14611,0.35185,0.40228
7.3552e+05,1.333,-0.16967,0.35397,0.3848
7.3552e+05,1.315,-0.25297,0.34275,0.36024
7.3552e+05,1.303,-0.25284,0.37347,0.32809
7.3552e+05,1.293,-0.2731,0.37796,0.29889
7.3552e+05,1.284,-0.24899,0.33303,0.26918
7.3552e+05,1.275,-0.29766,0.37207,0.22503
7.3552e+05,1.266,-0.31265,0.4082,0.19234
7.3552e+05,1.26,-0.34562,0.33889,0.15783
7.3552e+05,1.255,-0.29705,0.28384,0.14568
7.3552e+05,1.249,-0.26854,0.44507,0.087267
7.3552e+05,1.249,-0.42393,0.3496,0.080503
7.3552e+05,1.246,-0.44032,0.35158,0.045666
7.3552e+05,1.247,-0.40038,0.29273,0.0055022
7.3552e+05,1.248,-0.39693,0.30888,-0.024303
7.3552e+05,1.245,-0.40767,0.27134,-0.056555
7.3552e+05,1.248,-0.41178,0.30916,-0.059989
7.3552e+05,1.249,-0.43716,0.28699,-0.076643
7.3552e+05,1.254,-0.38939,0.32857,-0.10093
7.3552e+05,1.256,-0.43509,0.29211,-0.13976
7.3552e+05,1.266,-0.4758,0.34834,-0.15697
7.3552e+05,1.27,-0.34969,0.28233,-0.20344
7.3552e+05,1.28,-0.49484,0.26446,-0.21821
7.3552e+05,1.282,-0.40894,0.2141,-0.2547
7.3552e+05,1.299,-0.46043,0.22846,-0.27904
7.3552e+05,1.305,-0.41536,0.19507,-0.30461
7.3552e+05,1.332,-0.40889,0.25166,-0.34315
7.3552e+05,1.346,-0.44091,0.18696,-0.36752
7.3552e+05,1.355,-0.40793,0.22449,-0.40336
7.3552e+05,1.372,0.19983,-0.028423,-0.0041458
7.3552e+05,1.384,-0.38149,0.17103,-0.45998
7.3552e+05,1.401,-0.3403,0.14146,-0.48494
7.3552e+05,1.43,-0.30468,0.17701,-0.50141
7.3552e+05,1.445,-0.30721,0.17006,-0.51675
7.3552e+05,1.476,-0.35162,0.1911,-0.53936
7.3552e+05,1.5,-0.20345,-0.0079389,-0.57153
7.3552e+05,1.518,-0.26745,0.076671,-0.56196
7.3552e+05,1.543,-0.11337,-0.0055125,-0.58649
7.3552e+05,1.561,-0.19937,0.062046,-0.59423
7.3552e+05,1.586,-0.13257,0.019714,-0.60251
7.3552e+05,1.607,-0.16494,0.015538,-0.61385
7.3552e+05,1.643,-0.13484,0.056615,-0.62787
7.3552e+05,1.668,-0.11651,-0.051725,-0.6441
7.3552e+05,1.69,-0.13622,-0.043044,-0.65013
7.3552e+05,1.711,-0.081072,-0.066327,-0.65658
7.3552e+05,1.734,-0.087586,-0.02194,-0.66227
7.3552e+05,1.752,-0.096119,0.038468,-0.66615
7.3552e+05,1.779,0.017116,-0.025303,-0.66267
7.3552e+05,1.804,0.049764,-0.059206,-0.65432
7.3552e+05,1.827,0.0082047,-0.10461,-0.65353
7.3552e+05,1.849,0.074097,-0.090476,-0.64984
7.3552e+05,1.871,-0.010306,-0.07032,-0.65943
7.3552e+05,1.886,0.19461,-0.097792,-0.63959
7.3552e+05,1.908,0.11424,-0.077772,-0.6357
7.3552e+05,1.925,0.12032,-0.13555,-0.618
7.3552e+05,1.944,0.18398,-0.14532,-0.61855
7.3552e+05,1.964,0.21068,-0.14009,-0.60076
7.3552e+05,1.97,0.17176,-0.16278,-0.57255
7.3552e+05,2.001,0.22135,-0.13747,-0.5655
7.3552e+05,2.012,0.28218,-0.15525,-0.52916
7.3552e+05,2.039,0.32979,-0.15699,-0.53135
7.3552e+05,2.058,0.33356,-0.087668,-0.51086
7.3552e+05,2.077,0.41171,-0.1325,-0.52301
7.3552e+05,2.081,0.41501,-0.14577,-0.52569
7.3552e+05,2.102,0.51998,-0.13022,-0.513
7.3552e+05,2.112,0.49819,-0.15699,-0.50919
7.3552e+05,2.128,0.56948,-0.19566,-0.47078
7.3552e+05,2.154,0.59547,-0.22995,-0.46311
7.3552e+05,2.168,0.66882,-0.26375,-0.45665
7.3552e+05,2.178,0.71196,-0.27994,-0.43316
7.3552e+05,2.195,0.66561,-0.33085,-0.40873
7.3552e+05,2.19,0.70034,-0.29726,-0.37102
7.3552e+05,2.214,0.73534,-0.32513,-0.34936
7.3552e+05,2.235,0.74365,-0.34378,-0.32741
7.3552e+05,2.236,0.75,-0.2872,-0.28957
7.3552e+05,2.256,0.79546,-0.32742,-0.26183
7.3552e+05,2.276,0.78334,-0.36877,-0.24296
7.3552e+05,2.279,0.84659,-0.32917,-0.22346
7.3552e+05,2.291,0.80587,-0.35369,-0.18538
7.3552e+05,2.299,0.84435,-0.36121,-0.16538
7.3552e+05,2.305,0.83314,-0.35398,-0.12129
7.3552e+05,2.315,0.81163,-0.35502,-0.08629
7.3552e+05,2.306,0.86165,-0.3976,-0.049035
7.3552e+05,2.317,0.82347,-0.39062,-0.0096979
7.3552e+05,2.314,0.82348,-0.41557,0.013421
7.3552e+05,2.321,0.73246,-0.39239,0.049393
7.3552e+05,2.311,0.81856,-0.37841,0.058153
7.3552e+05,2.315,0.85898,-0.4202,0.096441
7.3552e+05,2.308,0.84701,-0.36793,0.11332
7.3552e+05,2.302,0.81892,-0.36883,0.15971
7.3552e+05,2.305,0.79893,-0.378,0.16672
7.3552e+05,2.305,0.81164,-0.40126,0.20119
7.3552e+05,2.295,0.78761,-0.37839,0.21181
7.3552e+05,2.284,0.7778,-0.31366,0.27112
7.3552e+05,2.27,0.79211,-0.37551,0.2766
7.3552e+05,2.265,0.84786,-0.29402,0.33253
7.3552e+05,2.259,0.83813,-0.32421,0.32149
7.3552e+05,2.247,0.76618,-0.37156,0.36543
7.3552e+05,2.223,0.81187,-0.31803,0.4123
7.3552e+05,2.215,0.76243,-0.29068,0.44446
7.3552e+05,2.198,0.76655,-0.27335,0.45593
7.3552e+05,2.185,0.73241,-0.23341,0.4987
7.3552e+05,2.166,0.73162,-0.20255,0.49761
7.3552e+05,2.15,0.70737,-0.21134,0.53736
7.3552e+05,2.136,0.7192,-0.22014,0.52349
7.3552e+05,2.125,0.69881,-0.20542,0.56061
7.3552e+05,2.098,0.72611,-0.1998,0.56339
7.3552e+05,2.079,0.73614,-0.096993,0.57848
7.3552e+05,2.063,0.68724,-0.17731,0.57853
7.3552e+05,2.04,0.71554,-0.041568,0.60755
